marketing,ventas
4532,46876
8584,84445
8947,85732
11920,110456
41963,384138
48051,443863
19682,182632
9766,89892
45486,412283
43935,407259
46347,423194
10496,99258
48524,426611
3618,37533
20824,194115
6221,60936
3301,34601
23229,214415
49399,439420
47800,431166
8914,83615
13231,123735
33948,308010
37695,348062
22459,207383
39055,351403
13778,126595
29412,263369
32914,303096
4937,48926
24490,226325
29384,272172
39540,358691
32549,294366
38447,357846
35635,317301
39134,343126
29728,272895
25020,227105
9042,87932
41279,374976
24586,231855
24486,226934
47818,420642
7054,68426
47511,432947
849,12684
1337,16931
24093,221224
19425,179462
26207,237789
3421,36128
10588,98003
41723,390721
49345,445145
6496,63138
22639,209049
35461,315266
40168,365809
8309,78308
32441,300987
7774,73821
11609,110379
2513,28438
33562,312679
3155,33131
6664,66669
6655,64638
19024,175632
44555,404491
1206,15946
14268,134577
41750,370600
9914,93526
11856,110911
23627,210746
37522,339939
7919,75456
24551,227949
45534,402603
38070,347316
14585,134939
21084,192684
28890,268836
4816,48958
33964,310071
47145,430595
20229,192660
17399,162894
33803,313321
36305,330170
15122,140877
14470,134807
12498,115915
15987,148936
25197,233342
36577,339559
6021,59928
29179,263378
14054,129412
7110,70696
8761,84102
46208,422600
14154,132507
28914,265516
42037,381372
33857,309925
15652,143649
41722,381177
2250,25550
24270,223541
24415,226982
34863,323195
30223,276023
20823,194090
41482,382505
1213,15812
39107,357001
11802,113230
38719,354922
1509,18686
21480,192809
34319,315624
6287,60446
23853,215484
6041,60584
32704,295212
14714,140067
23079,209192
45822,414683
12443,117345
38039,340536
46063,414274
30132,273291
9700,95864
33970,310432
21021,194777
42244,385274
36607,341524
47587,441647
22354,207079
35158,324627
23493,213749
31493,288008
41059,372572
49621,455429
37203,344782
28849,260644
8619,83573
41836,378066
12151,115904
29492,268526
7584,72820
6568,63965
18834,176167
5701,56273
34178,304449
2624,28468
35084,314322
25192,234280
39430,365385
12991,120370
7529,74639
7698,75672
34896,318820
20280,187038
33461,314237
26800,248175
4725,48260
2397,26136
40387,372530
43190,399925
33466,313400
32570,301611
40818,375760
27672,257220
17361,166012
9900,93265
35373,321231
10482,98075
7295,69882
26386,243324
4589,45647
8388,79398
23835,217728
28436,261360
30702,286191
19780,180436
9930,95348
35099,322106
46563,431154
9003,85177
46110,426021
28217,253417
42321,391311
43356,401747
20295,188857
11882,111784
15340,144995
18891,173961
15980,148521
41284,372130
8756,84483
24330,221415
5857,57473
19665,185912
4310,43199
42731,395884
10930,101516
24968,225726
18609,172701
14061,132611
44750,410735
31385,285385
46368,416552
20148,184413
6550,65519
23626,215857
12018,111642
43730,400743
48584,444308
27686,251704
49267,452989
29323,263349
32345,301554
24520,222313
9271,87550
48518,433875
16710,152763
41360,375040
15967,142953
20141,186435
29571,269570
42441,389394
26896,246415
1294,16782
22362,206339
38876,358362
11296,108111
46401,418066
40554,367585
8736,83239
29017,274802
43715,392650
27570,256008
28311,260934
19285,179072
10048,95289
45049,416788
30783,286221
42120,391612
35787,324210
27969,253012
26482,242911
48829,435178
38184,353225
28401,255645
1846,21856
41662,376858
26217,237635
39220,346871
3814,37800
9372,89780
43967,401054
39637,361269
42133,392045
31517,295214
45484,401131
24579,226485
45513,422158
25880,239627
47794,431028
27806,258048
45731,412714
19362,178377
39118,360807
29026,268485
35444,322976
34065,310675
17490,161210
3639,37101
16705,154339
47316,433341
12077,114010
49966,455901
35463,330210
21645,198808
42301,372717
29930,274916
15053,140731
40868,378625
4671,46966
1361,16921
13873,128350
7969,77126
29046,267120
31393,298304
7564,71806
29099,262912
4233,43557
8795,84168
48971,448827
17834,169076
18396,172064
44663,411110
7190,69645
27982,255877
43250,385614
42731,383129
24683,227418
16365,153125
12797,122559
35558,328594
37147,328360
3022,32123
16634,150776
20550,189550
42534,388963
36234,334941
36223,328291
39029,351778
14532,139334
10919,104360
29182,272741
4949,49912
39724,361438
13647,129356
48492,435247
39251,362132
36458,337850
10752,100106
11438,106512
10754,101420
6383,61789
32583,293634
36291,332178
39634,359108
45776,416588
48767,447741
45095,412248
42051,378656
49601,451626
29585,277529
31189,291590
7971,74657
2679,28788
1290,16665
47141,425905
23808,213298
45667,414238
44253,400528
1492,18336
41639,369294
16158,149483
21082,193957
8010,76930
34663,318719
6552,64592
22079,212973
29954,276274
30226,271978
3006,32413
13430,125277
45952,414250
17026,161973
40128,368071
38227,350139
15814,144344
47419,421323
12696,120472
10718,102784
38071,345421
3591,37985
19986,180646
40464,363976
30113,273338
5933,59129
45335,411554
1985,22915
1396,17585
4619,46689
48233,443514
7439,71369
26216,241723
13976,130611
5191,51500
34777,322696
13749,131040
14175,126853
48963,452233
35659,337800
47015,423522
23484,217303
7240,70213
44939,411893
16386,154037
44137,401531
23616,215245
838,12536
35872,315173
48561,423457
27414,254446
42267,376786
23694,221784
6592,64210
30992,282286
45753,421701
37800,354727
25323,231580
11526,109492
31890,293731
30023,279893
29138,267754
3229,33587
17434,160176
34761,319340
1657,20219
28897,262691
954,13516
42973,396707
13225,124527
13984,126891
22649,209989
28361,258657
45042,407251
34705,310771
7069,67494
47919,435223
33934,305964
38028,349093
42756,384879
14950,139010
36698,337325
46312,424848
20564,187313
4663,47183
1057,14314
37879,345001
7280,71244
34958,315582
22704,202927
38440,347540
44623,414792
48472,445172
30131,272142
15310,144580
14832,135598
31670,288163
49977,449863
33372,312707
44928,401286
27809,264319
36120,328272
11953,116688
10955,102694
31659,286220
4917,49513
20152,186931
23859,219855
24455,226861
30963,289261
16861,157185
43737,401640
3674,37279
42652,391935
7528,71703
6140,60678
39878,348875
11596,109125
30616,288217
23195,211044
32508,299812
32258,294545
44175,409784
21132,191206
8960,85587
15316,139805
30139,280705
1844,22054
12171,119216
49788,454843
28574,267400
18677,171422
14721,138188
28284,263295
43642,399373
33496,296157
7057,67026
22787,209228
15094,139073
30287,280907
21129,193718
1835,21480
35206,316953
12874,119756
5401,52405
8908,82913
7243,73701
9139,84756
14946,140617
28695,270808
7245,69100
44822,409729
49053,449711
25445,236878
29024,273459
12117,115404
21815,201480
44740,408243
11753,108129
31932,293824
39373,351332
38595,344976
31274,288224
15900,149011
19512,187067
11870,108917
37903,334919
23784,219163
40592,384514
44859,408007
27895,250812
2601,28240
25511,231686
38585,347466
40122,365826
6759,66896
37295,332622
39395,365181
32240,296198
41851,380426
20771,187371
3068,32464
40485,368164
45849,417276
29166,269211
45596,413325
25174,227457
40865,374579
40598,366836
36863,336865
7618,71987
15764,148959
25440,232539
6677,64195
34266,319052
34006,306653
28233,260056
23715,217592
32638,297679
29080,263779
5357,52263
27511,255359
36418,331180
18662,171844
2232,24827
29054,273702
16279,152878
503,9536
20312,179832
37150,346497
12155,116116
16176,148289
24585,226413
27165,247168
7285,72745
31285,288201
3605,37779
25971,241193
41275,379965
46417,430054
26094,235774
28122,259476
49318,465957
14606,132421
22788,211047
11843,112752
3024,31378
30265,278642
8088,76782
20957,193956
4276,42619
31805,289378
2487,26925
39283,360938
6071,58948
4738,46695
1195,16081
41911,383637
14177,132825
49058,447754
19545,185423
39231,371448
44508,401906
10821,100085
10027,95508
20723,189845
21982,201645
9766,94290
22845,210536
41361,373963
42294,382231
31477,292128
6910,64175
20208,188028
44867,406574
977,13711
47418,438365
39192,361831
47784,436801
27429,252951
44997,411412
38267,350024
47644,441933
16116,147854
18520,173922
4875,48024
49109,456786
40257,372035
7574,74668
41410,382386
46900,412729
26872,251332
23335,214407
38058,340060
4218,43967
1178,15461
20727,192769
9385,88253
46774,437315
42866,390871
39059,358017
38728,359407
45530,420610
9839,93530
33479,308646
17287,161896
26397,240036
43660,390567
5620,55781
19642,177611
17386,159770
4076,41388
42067,381162
22793,206764
8087,78580
46832,429635
32961,302144
45513,408372
41222,380213
10605,99962
13115,124535
7261,70011
49589,447144
11796,113059
9814,91793
28199,258915
2098,23393
19574,177375
31279,286429
6413,62099
16209,153238
19506,178420
1598,19368
14981,137344
40485,364237
3404,35355
27486,254710
9781,93539
8453,80617
2080,23711
46759,421517
31143,279593
8607,81935
12866,118618
8413,82232
14957,138381
19959,190243
10292,98327
39026,353063
7477,69763
41315,375449
15239,141747
15504,144806
24678,227278
1711,19667
5299,53093
29003,270546
29427,267156
41064,381757
23663,220003
17319,159304
2093,24381
5711,57123
24942,230994
14940,138010
33517,308118
25179,229191
25536,236012
45451,422848
38301,353861
15539,146930
42787,392616
48328,436260
36792,338652
28450,261495
7448,70665
23988,214152
35644,316356
28021,257121
5817,57026
47100,419915
36812,332899
8287,79913
18961,175659
36873,333235
27665,253200
7165,70127
10346,96938
5366,52977
39357,356242
9592,90974
6671,65002
32527,295193
41944,392274
40016,351499
33331,306519
8611,82223
40755,369478
7535,72813
38202,357164
24195,217335
38287,349882
26838,246289
45103,415579
25252,230386
8156,78903
44984,412515
42563,371860
48388,441942
2889,30648
13571,127603
33458,306529
17131,159043
4585,45825
7740,74969
30747,281440
45649,411616
49555,459171
36854,338385
44891,404610
43338,407254
31560,281185
28889,268383
43126,397080
22009,206037
32947,299775
17823,164282
41764,373352
49828,437240
21373,197854
11538,107069
25798,233008
28976,267893
8215,76275
42993,401266
11203,104601
44174,398635
39831,360883
10126,97183
28119,259499
3211,33962
13895,133433
35246,313890
27379,253503
29699,272558
41294,380186
33329,305778
31311,289750
33854,310441
14036,133398
22847,208661
19223,182595
14287,135095
14813,139358
1441,17757
20363,189431
10676,98101
9355,90447
45568,413586
44688,410367
9038,88414
38355,345413
14360,134935
1598,19242
6662,65301
21244,192728
11574,106312
31519,300089
21541,203524
34581,313735
10822,102095
18150,163048
17667,165156
43022,388314
817,12379
39247,360187
2900,30954
3152,33328
18698,174979
20502,188654
20302,182174
20750,192909
14086,131231
46161,407149
30109,273772
40704,376066
11689,112565
40762,362190
18221,170411
14232,135892
43754,406034
25135,240265
49180,450692
34298,315283
40151,358620
24920,224964
16483,152442
48017,435409
30965,288115
47505,430743
22427,213378
25412,233463
22590,206797
1735,20540
43265,377562
15337,142149
18466,172586
31902,297786
12120,110151
18497,174826
5557,54047
34523,316899
47064,430077
40952,368454
2936,30451
8315,79085
34104,314254
18698,171826
13581,125858
38348,349745
23505,219203
28945,266746
20599,189834
29876,270849
23570,222122
15148,139165
45824,416400
4383,44970
27118,238449
17531,164452
23103,211707
21709,202112
4193,42603
33616,299831
24231,221223
4908,48515
48785,436977
5462,52735
49669,458672
16650,148084
12592,119821
35042,308321
33404,308714
12554,117099
44439,404662
31794,292281
38149,343604
27801,248699
41354,368015
9344,92330
48102,431286
41852,373709
43538,389254
1083,14627
26183,242136
30283,275418
12860,122352
1723,19869
5619,55091
46945,431602
38765,351117
11660,111274
35854,324091
22419,210410
21280,199106
11304,109900
33262,303781
40166,363366
34997,314483
24724,222454
7118,69813
24360,224875
6648,65077
41863,378662
47796,436373
27681,254324
3223,34164
40078,364736
22055,203688
30482,280690
38216,351940
5296,53693
15785,145493
25184,231274
43508,397662
31798,299542
6368,61097
47654,441050
12724,120402
11067,105136
28621,259857
6331,61897
38561,360108
15039,141419
29905,266419
14035,131306
13906,130311
18396,168478
9207,87875
42826,403666
47862,427161
33442,304402
19763,180926
10898,103655
43024,388768
39852,365054
42514,392471
44100,397019
4212,42728
32392,293760
31591,292586
26249,241755
46235,421018
25646,235692
27097,255380
44016,408733
7413,72024
33787,307277
24112,224173
28236,262636
39726,354114
5838,57824
33542,303154
2767,30134
10619,101101
40141,369061
3184,34073
13322,125434
10818,104229
7248,69999
12716,117966
12410,115916
30296,275459
2457,26884
24851,235947
4597,46859
40639,367772
13064,120637
30966,285385
48478,429996
10440,99723
5531,54951
9238,89352
33710,307741
27605,253908
5374,53736
8718,82733
9557,92302
32674,308127
23320,214803
19662,178807
49264,447911
13557,124145
44552,402550
27015,244117
34175,314215
20530,193090
43616,399596
3018,33096
46557,429595
29691,276720
11735,110277
47234,424563
27895,253562
9909,94871
2642,28607
29293,268209
39340,358584
43904,390472
30036,286490
47045,417297
43256,388940
2857,30296
15201,142284
41411,380357
43919,410001
44076,396181
3694,39679
3461,35640
9923,93312
20747,194110
41509,380119
27978,264505
38151,350951
29628,272799
47083,438588
4024,40947
32803,296216
21529,197935
4596,46177
21911,200921
34851,320864
12214,113682
23658,224966
13515,124702
41285,373486
23180,208022
15556,146805
35893,332788
37159,342160
47370,425277
6578,64321
16301,152394
39140,354593
21008,195071
11323,107505
31859,293010
3823,39796
4512,46070
40904,374298
45533,416981
12218,112647
36614,345959
27359,252462
13708,126682
33859,316909
3880,40233
30996,280698
28716,264343
38599,347879
37802,341989
25291,231849
7232,71741
36588,335227
30138,277990
45860,417693
24894,228851
49608,446413
41546,377355
47975,438856
13161,122053
12547,120625
15309,147707
38691,356505
13664,129703
47155,433900
48487,439864
32330,292633
9232,85784
47500,420206
42212,383169
8528,81682
40444,356280
12164,114381
46740,423553
31448,294794
49436,453950
25074,228004
4290,43859
9724,89926
47268,420312
19697,180812
3942,41216
37180,338912
43576,396180
24429,230952
4596,46239
41430,372583
48303,432616
23034,214273
3283,34578
45095,412902
35499,328201
28642,260431
24050,222422
23802,211858
24061,224693
10378,99288
38262,352867
42456,395951
38278,344061
45789,411420
49145,450277
49329,442485
18940,176752
14502,132114
12325,117565
15159,141199
29748,270277
10159,95961
31190,283857
38057,357625
49238,459239
18549,170669
14650,138233
24127,217208
5799,56779
48781,430016
21829,198160
28575,264995
44078,405108
2092,23846
18395,174218
21675,205935
40471,367112
47587,436752
9900,94560
22074,203116
39097,370252
35937,324431
39015,354175
39127,349098
47120,426410
48321,434215
10267,98256
40509,363925
14563,137513
14147,133771
28855,257004
43137,398824
33257,301199
38798,352300
30649,274866
45385,412415
2128,24439
48119,423787
14242,131898
12661,119388
44731,399663
30326,268867
42771,391546
17661,163903
29384,266187
9424,92172
31077,285645
41733,369925
22262,200188
9473,90568
49131,452405
21556,190463
37212,338358
34985,320516
40554,373778
46654,428720
14624,138712
36669,335898
26666,247587
17164,157893
38806,352499
28544,257243
36760,349529
49080,446756
42993,391799
40279,372837
45936,425732
41703,375394
29977,270863
9574,92204
23306,206820
44839,410128
42134,386591
19407,181468
1821,21295
5225,50811
14329,133862
5615,56931
26265,242851
45686,419036
6212,60549
32848,300508
19150,177023
43493,399680
48326,443548
18586,170552
20888,191464
6743,63798
36423,329962
28063,255083
25598,238286
46262,417066
19422,183121
5540,55136
5881,58192
781,11939
38076,352542
41578,378114
32433,299264
25810,235816
37528,342860
20431,188005
32404,290179
13117,123968
15823,140329
28544,259302
49946,451495
39280,359959
18317,170514
35488,314111
44872,393194
2400,26587
47895,433125
8610,83142
33186,309260
24457,229406
38805,356087
26760,242414
2264,26039
37575,338507
47504,432692
45997,412593
40007,362615
38798,345779
7997,78131
45496,423442
36352,331707
21514,193692
4542,46459
44974,401932
2498,27306
15538,144934
